issue_url,repo_name,pull_request_url,languages,before_code_url,after_code_url,affected_files
https://github.com/JuliaLang/julia/issues/57700,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57755,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/e746505b7d6c026a02df159ca0dac0bc423b2bfb,https://github.com/JuliaLang/julia/commit/a46c5e0018f0db64cb637b7319e4fa57384c81cb,"[""Compiler/src/Compiler.jl"", ""Compiler/src/abstractinterpretation.jl"", ""Compiler/src/ssair/EscapeAnalysis.jl"", ""Compiler/test/codegen.jl"", ""base/Base_compiler.jl"", ""base/errorshow.jl"", ""base/invalidation.jl"", ""base/iterators.jl"", ""base/runtime_internals.jl"", ""base/show.jl"", ""base/sysimg.jl"", ""src/jl_exported_funcs.inc"", ""src/julia.h"", ""src/julia_internal.h"", ""src/method.c"", ""src/module.c"", ""src/staticdata.c"", ""src/toplevel.c"", ""test/core.jl"", ""test/reflection.jl""]"
https://github.com/JuliaLang/julia/issues/57343,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57755,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/e746505b7d6c026a02df159ca0dac0bc423b2bfb,https://github.com/JuliaLang/julia/commit/a46c5e0018f0db64cb637b7319e4fa57384c81cb,"[""Compiler/src/Compiler.jl"", ""Compiler/src/abstractinterpretation.jl"", ""Compiler/src/ssair/EscapeAnalysis.jl"", ""Compiler/test/codegen.jl"", ""base/Base_compiler.jl"", ""base/errorshow.jl"", ""base/invalidation.jl"", ""base/iterators.jl"", ""base/runtime_internals.jl"", ""base/show.jl"", ""base/sysimg.jl"", ""src/jl_exported_funcs.inc"", ""src/julia.h"", ""src/julia_internal.h"", ""src/method.c"", ""src/module.c"", ""src/staticdata.c"", ""src/toplevel.c"", ""test/core.jl"", ""test/reflection.jl""]"
https://github.com/JuliaLang/julia/issues/57612,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57705,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/b1fffb06c8ea49ac8298999f057e456fb500ab01,https://github.com/JuliaLang/julia/commit/ec0950937a948b3925fe2b2e09b5ce785f04ae46,"[""base/process.jl""]"
https://github.com/JuliaLang/julia/issues/57780,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57806,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/e746505b7d6c026a02df159ca0dac0bc423b2bfb,https://github.com/JuliaLang/julia/commit/bd67367448c8ba562f2a54fda54b769f9b2aa346,"[""Compiler/src/tfuncs.jl"", ""Compiler/test/effects.jl"", ""stdlib/REPL/test/replcompletions.jl""]"
https://github.com/JuliaLang/julia/issues/53814,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57837,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/0df5ad78d0f010edd92b15663a9d2c7fc67bc2b3,https://github.com/JuliaLang/julia/commit/489a460df974f744749d25f7d79e6daab0f578b7,"[""Compiler/test/invalidation.jl"", ""base/runtime_internals.jl"", ""test/core.jl"", ""test/reflection.jl""]"
https://github.com/JuliaLang/julia/issues/57384,JuliaLang/julia,https://github.com/JuliaLang/julia/pull/57398,"[""Julia"", ""C"", ""C++"", ""Scheme"", ""Makefile"", ""LLVM"", ""Clojure"", ""Shell"", ""Objective-C"", ""PHP"", ""Assembly"", ""Inno Setup"", ""Python"", ""Rich Text Format"", ""DTrace"", ""AppleScript"", ""GDB""]",https://github.com/JuliaLang/julia/commit/a9c654dbed35b89c3690838badcd12ac1f829463,https://github.com/JuliaLang/julia/commit/b6623914779f1c79eb6dcf6d4f1bfec3b4ac7c2b,"[""Compiler/src/tfuncs.jl"", ""Compiler/test/effects.jl"", ""src/APInt-C.cpp"", ""src/intrinsics.cpp"", ""src/runtime_intrinsics.c"", ""test/intrinsics.jl""]"
https://github.com/PowerShell/PowerShell/issues/21367,PowerShell/PowerShell,https://github.com/PowerShell/PowerShell/pull/24677,"[""C#"", ""PowerShell"", ""Roff"", ""Shell"", ""Rich Text Format"", ""HTML"", ""XSLT"", ""Dockerfile"", ""Batchfile""]",https://github.com/PowerShell/PowerShell/commit/cb3a24196581172cc0ac47e4ad871d12ea71c83d,https://github.com/PowerShell/PowerShell/commit/a3e4650eb694724a2649746acef5ecbc49fb79a9,"[""src/Microsoft.PowerShell.Commands.Management/commands/management/CombinePathCommand.cs"", ""test/powershell/Modules/Microsoft.PowerShell.Management/Join-Path.Tests.ps1""]"
https://github.com/serverless/serverless/issues/7416,serverless/serverless,https://github.com/serverless/serverless/pull/7625,"[""JavaScript"", ""Java"", ""Python"", ""Ruby"", ""TypeScript""]",https://github.com/serverless/serverless/commit/4c2a52d1bf8fdb15683c09a8db800aa0e5842950,https://github.com/serverless/serverless/commit/8c1384b14cffec9375b4da2216cfd478cb67f573,"[""docs/providers/aws/guide/variables.md"", ""lib/classes/Variables.js"", ""lib/classes/Variables.test.js""]"
https://github.com/serverless/serverless/issues/12897,serverless/serverless,https://github.com/serverless/serverless/pull/12977,"[""JavaScript"", ""Java"", ""Python"", ""Ruby"", ""TypeScript""]",https://github.com/serverless/serverless/commit/2aea99d345ca69d3bee2b73a3216221069720d77,https://github.com/serverless/serverless/commit/45eba872189f34706b1011c042b71c7b45b12b90,"[""docs/providers/aws/cli-reference/dev.md""]"
https://github.com/serverless/serverless/issues/12706,serverless/serverless,https://github.com/serverless/serverless/pull/12872,"[""JavaScript"", ""Java"", ""Python"", ""Ruby"", ""TypeScript""]",https://github.com/serverless/serverless/commit/73b3de8a6aeeedf942c1c6fc2314417c82f149b7,https://github.com/serverless/serverless/commit/27a79be0728b225649639110ca2c122733d27091,"[""lib/plugins/esbuild/index.js""]"
https://github.com/serverless/serverless/issues/7443,serverless/serverless,https://github.com/serverless/serverless/pull/7540,"[""JavaScript"", ""Java"", ""Python"", ""Ruby"", ""TypeScript""]",https://github.com/serverless/serverless/commit/2b9f63e3329d6e28c0a87d58658b0afde557053e,https://github.com/serverless/serverless/commit/b9c9cbecc88c8704108482670f5aade735248b59,"[""docs/providers/aws/guide/variables.md"", ""lib/classes/Variables.js"", ""lib/classes/Variables.test.js""]"
https://github.com/serverless/serverless/issues/6980,serverless/serverless,https://github.com/serverless/serverless/pull/6981,"[""JavaScript"", ""Java"", ""Python"", ""Ruby"", ""TypeScript""]",https://github.com/serverless/serverless/commit/d33ee52d28b3d19c4df9bfdd63ac86b63ee6995d,https://github.com/serverless/serverless/commit/69465f1b813a5964faae2684e357ac319abc2711,"[""docs/providers/aws/cli-reference/deploy.md"", ""lib/plugins/aws/lib/monitorStack.js"", ""lib/plugins/aws/provider/awsProvider.js""]"
https://github.com/huginn/huginn/issues/2845,huginn/huginn,https://github.com/huginn/huginn/pull/3451,"[""Ruby"", ""HTML"", ""JavaScript"", ""Shell"", ""SCSS"", ""Dockerfile"", ""Procfile"", ""Makefile""]",https://github.com/huginn/huginn/commit/ae9b78a0b81cfe68b0a89608815c3314bb28dbe7,https://github.com/huginn/huginn/commit/b301391bc10fbd86c1c7c8278162937257defdbc,"[""app/helpers/agent_helper.rb"", ""config/initializers/requires.rb""]"
https://github.com/huginn/huginn/issues/3415,huginn/huginn,https://github.com/huginn/huginn/pull/3418,"[""Ruby"", ""HTML"", ""JavaScript"", ""Shell"", ""SCSS"", ""Dockerfile"", ""Procfile"", ""Makefile""]",https://github.com/huginn/huginn/commit/989873668ab8c3a9fc072452ed7e8908cbc3b35c,https://github.com/huginn/huginn/commit/4d6f910ba64bf653d61f7c4419f9420a2d4d54b2,"["".env.example"", ""config/initializers/action_mailer.rb""]"
https://github.com/huginn/huginn/issues/3292,huginn/huginn,https://github.com/huginn/huginn/pull/3297,"[""Ruby"", ""HTML"", ""JavaScript"", ""Shell"", ""SCSS"", ""Dockerfile"", ""Procfile"", ""Makefile""]",https://github.com/huginn/huginn/commit/a7a2230585925b60e2c022e391c10ff324118cdc,https://github.com/huginn/huginn/commit/2f1ac6230b155cd9ec44a64503d732c4f8f69b46,"[""app/models/agents/trigger_agent.rb"", ""spec/models/agents/trigger_agent_spec.rb""]"
https://github.com/nlohmann/json/issues/4564,nlohmann/json,https://github.com/nlohmann/json/pull/4560,"[""C++"", ""CMake"", ""Python"", ""Makefile"", ""Starlark"", ""Jinja"", ""HTML"", ""Meson"", ""Swift"", ""Cuda""]",https://github.com/nlohmann/json/commit/ad2ee18539aa53df0908ada2a075d381a55138d8,https://github.com/nlohmann/json/commit/82151089113db79447d3f3a017fcfbfdbb6fd231,"["".github/CODE_OF_CONDUCT.md"", "".github/CONTRIBUTING.md"", "".github/FUNDING.yml"", "".github/ISSUE_TEMPLATE/bug.yaml"", "".github/PULL_REQUEST_TEMPLATE.md"", "".github/SECURITY.md"", "".github/config.yml"", "".github/dependabot.yml"", "".github/stale.yml"", "".github/workflows/macos.yml"", "".github/workflows/stale.yml"", "".github/workflows/ubuntu.yml"", "".gitignore"", "".lgtm.yml"", "".pre-commit-config.yaml"", "".reuse/README.md"", "".reuse/dep5"", ""BUILD.bazel"", ""CMakeLists.txt"", ""ChangeLog.md"", ""FILES.md"", ""LICENSE.MIT"", ""Makefile"", ""README.md"", ""cmake/ci.cmake"", ""cmake/clang_flags.cmake"", ""cmake/gcc_flags.cmake"", ""docs/Makefile"", ""docs/docset/Makefile"", ""docs/docset/docSet.sql""]"
https://github.com/nlohmann/json/issues/4260,nlohmann/json,https://github.com/nlohmann/json/pull/4560,"[""C++"", ""CMake"", ""Python"", ""Makefile"", ""Starlark"", ""Jinja"", ""HTML"", ""Meson"", ""Swift"", ""Cuda""]",https://github.com/nlohmann/json/commit/ad2ee18539aa53df0908ada2a075d381a55138d8,https://github.com/nlohmann/json/commit/82151089113db79447d3f3a017fcfbfdbb6fd231,"["".github/CODE_OF_CONDUCT.md"", "".github/CONTRIBUTING.md"", "".github/FUNDING.yml"", "".github/ISSUE_TEMPLATE/bug.yaml"", "".github/PULL_REQUEST_TEMPLATE.md"", "".github/SECURITY.md"", "".github/config.yml"", "".github/dependabot.yml"", "".github/stale.yml"", "".github/workflows/macos.yml"", "".github/workflows/stale.yml"", "".github/workflows/ubuntu.yml"", "".gitignore"", "".lgtm.yml"", "".pre-commit-config.yaml"", "".reuse/README.md"", "".reuse/dep5"", ""BUILD.bazel"", ""CMakeLists.txt"", ""ChangeLog.md"", ""FILES.md"", ""LICENSE.MIT"", ""Makefile"", ""README.md"", ""cmake/ci.cmake"", ""cmake/clang_flags.cmake"", ""cmake/gcc_flags.cmake"", ""docs/Makefile"", ""docs/docset/Makefile"", ""docs/docset/docSet.sql""]"
https://github.com/nlohmann/json/issues/4559,nlohmann/json,https://github.com/nlohmann/json/pull/4581,"[""C++"", ""CMake"", ""Python"", ""Makefile"", ""Starlark"", ""Jinja"", ""HTML"", ""Meson"", ""Swift"", ""Cuda""]",https://github.com/nlohmann/json/commit/4f64d8d0b4f3783256c1d8597682d75c3ea587b9,https://github.com/nlohmann/json/commit/bf50bb6bfd2d481948a808a60899cdab55542a21,"["".clang-tidy"", ""tests/src/unit-alt-string.cpp"", ""tests/src/unit-class_parser.cpp"", ""tests/src/unit-class_parser_diagnostic_positions.cpp"", ""tests/src/unit-deserialization.cpp""]"
https://github.com/type-challenges/type-challenges/issues/35045,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/35046,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/4882cbdc38f523784e09c628431b5935e804b582,https://github.com/type-challenges/type-challenges/commit/c775af97994a4938322e187fe9a5f3eae2f6d8f1,"[""questions/35045-medium-longest-common-prefix/README.md"", ""questions/35045-medium-longest-common-prefix/info.yml"", ""questions/35045-medium-longest-common-prefix/template.ts"", ""questions/35045-medium-longest-common-prefix/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/35191,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/35192,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/dab501c4665ce420cc7b3391f0602f8b7e055ef6,https://github.com/type-challenges/type-challenges/commit/cb3823283420cdd03b0cc71ad881c87012d70257,"[""questions/35191-medium-trace/README.ja.md"", ""questions/35191-medium-trace/info.ja.yml"", ""questions/35191-medium-trace/template.ts"", ""questions/35191-medium-trace/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/33763,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/33764,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/c42690e2111d0df53003faa9acb3e937aa057cc0,https://github.com/type-challenges/type-challenges/commit/7cb672625cd998077bf987f64f8c2aa85571ed50,"[""questions/33763-hard-union-to-object-from-key/README.md"", ""questions/33763-hard-union-to-object-from-key/info.yml"", ""questions/33763-hard-union-to-object-from-key/template.ts"", ""questions/33763-hard-union-to-object-from-key/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/34286,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/34287,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/6681d2bcb3f442f13e02a904021b4a1be4f643c2,https://github.com/type-challenges/type-challenges/commit/52860f3b4def80c79f1ee45118f82e7c89933694,"[""questions/34286-hard-take-elements/README.md"", ""questions/34286-hard-take-elements/info.yml"", ""questions/34286-hard-take-elements/template.ts"", ""questions/34286-hard-take-elements/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/34007,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/34008,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/9080836b5923f1716815e643342195d23b6a1617,https://github.com/type-challenges/type-challenges/commit/e495646c138c4851f2576c9bca0bb8437bfcadc4,"[""questions/34007-medium-compare-array-length/README.md"", ""questions/34007-medium-compare-array-length/info.yml"", ""questions/34007-medium-compare-array-length/template.ts"", ""questions/34007-medium-compare-array-length/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/33345,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/33346,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/ac9ce5062d95d1201e481646e94c71ffcf4b9fa0,https://github.com/type-challenges/type-challenges/commit/d641494f581d546d01f339c169407902141aa283,"[""questions/33345-extreme-dynamic-route/README.md"", ""questions/33345-extreme-dynamic-route/info.yml"", ""questions/33345-extreme-dynamic-route/template.ts"", ""questions/33345-extreme-dynamic-route/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/31997,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/31998,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/e77262dba62e9254451f661cb4fe5517ffd1d933,https://github.com/type-challenges/type-challenges/commit/5679eadfd3885ce42e3f922a7eb78f429c08b75c,"[""questions/31997-extreme-parameter-intersection/README.md"", ""questions/31997-extreme-parameter-intersection/info.yml"", ""questions/31997-extreme-parameter-intersection/template.ts"", ""questions/31997-extreme-parameter-intersection/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/31824,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/31825,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/e77262dba62e9254451f661cb4fe5517ffd1d933,https://github.com/type-challenges/type-challenges/commit/d536679b11ac086591c2d6005f2ec93b9bebad1a,"[""questions/31824-hard-length-of-string-3/README.md"", ""questions/31824-hard-length-of-string-3/info.yml"", ""questions/31824-hard-length-of-string-3/template.ts"", ""questions/31824-hard-length-of-string-3/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/30178,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/30179,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/65787bcd5584ed5b35fb83b2a203cd667b9c94cb,https://github.com/type-challenges/type-challenges/commit/fe49decfbbc26c8eca9c5ccdea495777025023c9,"[""questions/30178-hard-unique-items/README.md"", ""questions/30178-hard-unique-items/info.yml"", ""questions/30178-hard-unique-items/template.ts"", ""questions/30178-hard-unique-items/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/31797,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/31798,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/0510bb04784e3638c66d2671022676eb1716675d,https://github.com/type-challenges/type-challenges/commit/bda3e30550fde3863eef3447d675a75110186fd9,"[""questions/31797-hard-sudoku/README.md"", ""questions/31797-hard-sudoku/info.yml"", ""questions/31797-hard-sudoku/template.ts"", ""questions/31797-hard-sudoku/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/32532,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/32533,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/9bae5a3e540029ad523e46486829654aeb70ef62,https://github.com/type-challenges/type-challenges/commit/8edfb375cc132b369d83ba3e29d60ebf29865833,"[""questions/32532-hard-binary-addition/README.md"", ""questions/32532-hard-binary-addition/info.yml"", ""questions/32532-hard-binary-addition/template.ts"", ""questions/32532-hard-binary-addition/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/32427,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/32428,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/6389fc72c15d5dabbdebfd0e9dbbdc4565e1d6a4,https://github.com/type-challenges/type-challenges/commit/07ec55a665981a584e3e8f96df63a9a3f8a8106e,"[""questions/32427-hard-unbox/README.md"", ""questions/32427-hard-unbox/info.yml"", ""questions/32427-hard-unbox/template.ts"", ""questions/32427-hard-unbox/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/30970,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/30971,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/68d8754549e7ea89ae42751b4e6c4b5802fd0e09,https://github.com/type-challenges/type-challenges/commit/27dbe5611d8947e92bb1e58061b0be27ba900b88,"[""questions/30970-medium-shitariteraru/README.ja.md"", ""questions/30970-medium-shitariteraru/info.ja.yml"", ""questions/30970-medium-shitariteraru/template.ts"", ""questions/30970-medium-shitariteraru/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/31447,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/31448,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/9f78a90810e63cce66f2df3621b0cc5b96bcf30e,https://github.com/type-challenges/type-challenges/commit/000d6dd4cbdcacf5fb1c303677f32b69dfc0e525,"[""questions/31447-extreme-countreversepairs/README.md"", ""questions/31447-extreme-countreversepairs/info.yml"", ""questions/31447-extreme-countreversepairs/template.ts"", ""questions/31447-extreme-countreversepairs/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/30958,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/30959,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/e0bb3fd63ed8c8164b9f2cbfd2b8466d09870d04,https://github.com/type-challenges/type-challenges/commit/5ed57b30da2c6ac617c8f95df6cd4a8c9799c331,"[""questions/30958-medium-pascals-triangle/README.md"", ""questions/30958-medium-pascals-triangle/info.yml"", ""questions/30958-medium-pascals-triangle/template.ts"", ""questions/30958-medium-pascals-triangle/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/30575,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/30576,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/7bc6fede00cc03aaf43d83b5fded45a5fede6932,https://github.com/type-challenges/type-challenges/commit/fe8ce99cf5a055b4966b5b7411aa0a42fbc818eb,"[""questions/30575-hard-bitwisexor/README.md"", ""questions/30575-hard-bitwisexor/info.yml"", ""questions/30575-hard-bitwisexor/template.ts"", ""questions/30575-hard-bitwisexor/test-cases.ts""]"
https://github.com/type-challenges/type-challenges/issues/30430,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges/pull/30431,"[""TypeScript"", ""HTML"", ""CSS"", ""JavaScript"", ""Shell""]",https://github.com/type-challenges/type-challenges/commit/086ca70ab116b739a5d421ffdf1d9d747224ecc0,https://github.com/type-challenges/type-challenges/commit/af1f609f51ac66f44ec628aafb03fdc1bfc7a47c,"[""questions/30430-medium-tower-of-hanoi/README.md"", ""questions/30430-medium-tower-of-hanoi/info.yml"", ""questions/30430-medium-tower-of-hanoi/template.ts"", ""questions/30430-medium-tower-of-hanoi/test-cases.ts""]"
https://github.com/pixijs/pixijs/issues/11341,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11342,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/58321a2774886b911b49155d982601c49f2a2629,https://github.com/pixijs/pixijs/commit/432a55db1157dfa15f410521d25530d2b0b9b01f,"[""src/rendering/renderers/gl/texture/GlTextureSystem.ts"", ""src/rendering/renderers/shared/texture/__tests__/GLTextureSystem.test.ts""]"
https://github.com/pixijs/pixijs/issues/11353,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11355,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/58321a2774886b911b49155d982601c49f2a2629,https://github.com/pixijs/pixijs/commit/7e26cbbbb31363b2cce274f2caedfc92a8599447,"[""src/rendering/renderers/shared/shader/Shader.ts"", ""src/scene/sprite-nine-slice/NineSliceGeometry.ts"", ""src/scene/sprite-nine-slice/NineSliceSprite.ts""]"
https://github.com/pixijs/pixijs/issues/10993,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11313,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/931d8832747bc36ee3d7aba7ff6d10080f54f118,https://github.com/pixijs/pixijs/commit/9b0633cc294449ab1168b3151e1f376a54d1d39a,"[""src/rendering/renderers/shared/texture/sources/CanvasSource.ts"", ""src/rendering/renderers/shared/view/ViewSystem.ts""]"
https://github.com/pixijs/pixijs/issues/11291,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11298,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/8c04fba2ea211193380b9b67e8a235edc90fee18,https://github.com/pixijs/pixijs/commit/d0daf039c80267210b90cdf4f9c66b04b7b88f65,"[""package-lock.json"", ""package.json""]"
https://github.com/pixijs/pixijs/issues/10936,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11061,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/fc1820cc8612d876c4ec34f03d9d7dcc4be97f54,https://github.com/pixijs/pixijs/commit/57a5b3290987614aff4b0a82ccae54f44354afad,"[""src/scene/graphics/shared/fill/FillGradient.ts"", ""tests/graphics/GraphicsFill.tests.ts""]"
https://github.com/pixijs/pixijs/issues/11251,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11259,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/1ad0c7caacb83c9f5702cd86bdd24a5670aaaacc,https://github.com/pixijs/pixijs/commit/49c032d271d472831895e00e3161c5dab899febd,"[""src/scene/mesh/shared/BatchableMesh.ts"", ""src/scene/mesh/shared/MeshPipe.ts""]"
https://github.com/pixijs/pixijs/issues/11242,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11262,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/1ad0c7caacb83c9f5702cd86bdd24a5670aaaacc,https://github.com/pixijs/pixijs/commit/8848010f4ec4e2bc1a46534ee19080256d7c8891,"[""src/scene/container/__tests__/getGlobalFastBounds.test.ts"", ""src/scene/container/container-mixins/getFastGlobalBoundsMixin.ts"", ""tests/visual/scenes/scene/render-filter-layer.scene.ts"", ""tests/visual/snapshots/render-filter-layer-scene-ts-webgl1.png"", ""tests/visual/snapshots/render-filter-layer-scene-ts-webgl2.png"", ""tests/visual/snapshots/render-filter-layer-scene-ts-webgpu.png""]"
https://github.com/pixijs/pixijs/issues/11248,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11261,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/1ad0c7caacb83c9f5702cd86bdd24a5670aaaacc,https://github.com/pixijs/pixijs/commit/68821ffcbb727bd98449a49cf5566437bcd05609,"[""src/rendering/renderers/gl/GlStencilSystem.ts""]"
https://github.com/pixijs/pixijs/issues/11168,pixijs/pixijs,https://github.com/pixijs/pixijs/pull/11260,"[""TypeScript"", ""JavaScript"", ""WGSL"", ""GLSL"", ""Shell""]",https://github.com/pixijs/pixijs/commit/1ad0c7caacb83c9f5702cd86bdd24a5670aaaacc,https://github.com/pixijs/pixijs/commit/0aa9af3c265d16fec995eabacca0979e84a59e9a,"[""src/rendering/renderers/gl/renderTarget/GlRenderTargetAdaptor.ts"", ""src/rendering/renderers/shared/renderTarget/RenderTargetSystem.ts""]"
